service,income_grp,hdi_bin,gdp_bin,gini_bin,exposed_population,hotspot_cells
Nature_Access,Upper middle income,Low (<0.550),Q2,Q4 (Highest Gini),13686.855166374291,41
Nature_Access,Upper middle income,Low (<0.550),Q3,Q1 (Lowest Gini),12397.488119026191,7
Nature_Access,Upper middle income,Low (<0.550),Q3,Q2,2514.1322403206595,2
Nature_Access,Upper middle income,Low (<0.550),Q3,Q3,136287.38433540304,39
Nature_Access,Upper middle income,Low (<0.550),Q3,Q4 (Highest Gini),562948.6142481893,125
Nature_Access,Upper middle income,Low (<0.550),Q4 (Highest GDP),Q1 (Lowest Gini),5549.1073661744595,1
Nature_Access,Upper middle income,Low (<0.550),Q4 (Highest GDP),Q3,662465.032067967,9
Nature_Access,Upper middle income,Low (<0.550),Q4 (Highest GDP),Q4 (Highest Gini),541148.0700321594,13
Nature_Access,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q1 (Lowest Gini),9930.217699553827,1297
Nature_Access,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q2,5082.196109569361,971
Nature_Access,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q3,11952.81484145895,718
Nature_Access,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q4 (Highest Gini),55946.67009110314,2645
Nature_Access,Upper middle income,Medium (0.550-0.700),Q2,Q1 (Lowest Gini),136380.06841892854,757
Nature_Access,Upper middle income,Medium (0.550-0.700),Q2,Q2,60059.60080408042,453
Nature_Access,Upper middle income,Medium (0.550-0.700),Q2,Q3,212564.25365377642,933
Nature_Access,Upper middle income,Medium (0.550-0.700),Q2,Q4 (Highest Gini),1012671.5548447001,4128
Nature_Access,Upper middle income,Medium (0.550-0.700),Q3,Q1 (Lowest Gini),1605850.940666061,907
Nature_Access,Upper middle income,Medium (0.550-0.700),Q3,Q2,611048.551587309,307
Nature_Access,Upper middle income,Medium (0.550-0.700),Q3,Q3,1982047.1554449075,1167
Nature_Access,Upper middle income,Medium (0.550-0.700),Q3,Q4 (Highest Gini),2656359.837741647,1558
Nature_Access,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q1 (Lowest Gini),22348216.655090395,1423
Nature_Access,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q2,16219186.662790036,656
Nature_Access,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q3,7496816.539706955,419
Nature_Access,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q4 (Highest Gini),9127914.59163668,365
Nature_Access,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),3018.390373931192,473
Nature_Access,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q2,2380.234882863375,292
Nature_Access,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q3,8634.915641851552,460
Nature_Access,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q4 (Highest Gini),2054.254078309929,139
Nature_Access,Upper middle income,High (0.700-0.800),Q2,Q1 (Lowest Gini),102022.20417369783,601
Nature_Access,Upper middle income,High (0.700-0.800),Q2,Q2,36321.63084239135,330
Nature_Access,Upper middle income,High (0.700-0.800),Q2,Q3,136982.48059499133,776
Nature_Access,Upper middle income,High (0.700-0.800),Q2,Q4 (Highest Gini),26503.62386696488,164
Nature_Access,Upper middle income,High (0.700-0.800),Q3,Q1 (Lowest Gini),1490986.315073087,1112
Nature_Access,Upper middle income,High (0.700-0.800),Q3,Q2,426410.06541709206,402
Nature_Access,Upper middle income,High (0.700-0.800),Q3,Q3,1755637.3793694985,984
Nature_Access,Upper middle income,High (0.700-0.800),Q3,Q4 (Highest Gini),617600.1738592864,325
Nature_Access,Upper middle income,High (0.700-0.800),Q3,NA,2369.0193714048005,1
Nature_Access,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),101837539.86549218,1860
Nature_Access,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q2,98815166.36078775,1688
Nature_Access,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q3,49221872.91549291,1366
Nature_Access,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q4 (Highest Gini),59691245.28425914,784
Nature_Access,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),58.03186582001057,20
Nature_Access,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q2,14.839874794531953,4
Nature_Access,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q3,31.30932706964323,12
Nature_Access,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q4 (Highest Gini),0,1
Nature_Access,Upper middle income,Very High (>0.800),Q2,Q1 (Lowest Gini),655.6353655040023,4
Nature_Access,Upper middle income,Very High (>0.800),Q2,Q2,607.0668798380618,5
Nature_Access,Upper middle income,Very High (>0.800),Q2,Q3,1238.775515674988,6
Nature_Access,Upper middle income,Very High (>0.800),Q2,Q4 (Highest Gini),164.6527687410969,1
Nature_Access,Upper middle income,Very High (>0.800),Q3,Q1 (Lowest Gini),40334.02589353843,35
Nature_Access,Upper middle income,Very High (>0.800),Q3,Q2,14922.903119820785,9
Nature_Access,Upper middle income,Very High (>0.800),Q3,Q3,72079.53093422801,46
Nature_Access,Upper middle income,Very High (>0.800),Q3,Q4 (Highest Gini),5776.966535740237,2
Nature_Access,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q1 (Lowest Gini),156880349.88171887,560
Nature_Access,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q2,111803154.0724105,384
Nature_Access,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q3,68940688.19233501,391
Nature_Access,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q4 (Highest Gini),51437507.66610059,119
Nature_Access,Upper middle income,Very High (>0.800),Q4 (Highest GDP),NA,11486.481075191938,1
Pollination,High income,Medium (0.550-0.700),Q2,NA,189.19085581561328,1
Pollination,High income,Medium (0.550-0.700),Q3,Q2,7437.456669480437,1
Pollination,High income,Medium (0.550-0.700),Q3,NA,1360.316777370603,2
Pollination,High income,Medium (0.550-0.700),Q4 (Highest GDP),Q2,9757.484493197184,1
Pollination,High income,High (0.700-0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),1247.2871147370665,322
Pollination,High income,High (0.700-0.800),Q1 (Lowest GDP),Q2,1346.3925478936571,233
Pollination,High income,High (0.700-0.800),Q1 (Lowest GDP),Q3,172.49542898488016,68
Pollination,High income,High (0.700-0.800),Q2,Q1 (Lowest Gini),21884.78417437943,360
Pollination,High income,High (0.700-0.800),Q2,Q2,14942.557684640307,269
Pollination,High income,High (0.700-0.800),Q2,Q3,4991.831833595083,82
Pollination,High income,High (0.700-0.800),Q2,NA,151.76882878068744,2
Pollination,High income,High (0.700-0.800),Q3,Q1 (Lowest Gini),121189.71171657652,250
Pollination,High income,High (0.700-0.800),Q3,Q2,167409.62210240142,337
Pollination,High income,High (0.700-0.800),Q3,Q3,70685.95337493699,166
Pollination,High income,High (0.700-0.800),Q3,Q4 (Highest Gini),413.93714703048363,1
Pollination,High income,High (0.700-0.800),Q3,NA,9720.023049232565,7
Pollination,High income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),155701.434388301,43
Pollination,High income,High (0.700-0.800),Q4 (Highest GDP),Q2,239547.4836071171,95
Pollination,High income,High (0.700-0.800),Q4 (Highest GDP),Q3,36602.952785528076,30
Pollination,High income,High (0.700-0.800),Q4 (Highest GDP),NA,22210.43247387299,4
Pollination,High income,Very High (>0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),802.5630587282355,324
Pollination,High income,Very High (>0.800),Q1 (Lowest GDP),Q2,1119.98260957616,248
Pollination,High income,Very High (>0.800),Q1 (Lowest GDP),Q3,58.299199257038744,41
Pollination,High income,Very High (>0.800),Q2,Q1 (Lowest Gini),22256.020554710518,409
Pollination,High income,Very High (>0.800),Q2,Q2,16252.376207260293,289
Pollination,High income,Very High (>0.800),Q2,Q3,1504.1078189067835,33
Pollination,High income,Very High (>0.800),Q3,Q1 (Lowest Gini),492937.1176470904,962
Pollination,High income,Very High (>0.800),Q3,Q2,747041.9763533318,1143
Pollination,High income,Very High (>0.800),Q3,Q3,65449.83705661359,132
Pollination,High income,Very High (>0.800),Q4 (Highest GDP),Q1 (Lowest Gini),10895564.332156386,1229
Pollination,High income,Very High (>0.800),Q4 (Highest GDP),Q2,13225444.792192526,1895
Pollination,High income,Very High (>0.800),Q4 (Highest GDP),Q3,849779.4117505257,229
Pollination,High income,Very High (>0.800),Q4 (Highest GDP),NA,113268.7881888116,2
Pollination,Low income,Low (<0.550),Q1 (Lowest GDP),Q1 (Lowest Gini),43454.74924518283,474
Pollination,Low income,Low (<0.550),Q1 (Lowest GDP),Q2,118138.58878629026,956
Pollination,Low income,Low (<0.550),Q1 (Lowest GDP),Q3,179216.48209256644,1268
Pollination,Low income,Low (<0.550),Q1 (Lowest GDP),Q4 (Highest Gini),76658.38497073125,496
Pollination,Low income,Low (<0.550),Q2,Q1 (Lowest Gini),1022013.1206201288,542
Pollination,Low income,Low (<0.550),Q2,Q2,1716820.7981062178,1026
Pollination,Low income,Low (<0.550),Q2,Q3,2993238.8171682428,1400
Pollination,Low income,Low (<0.550),Q2,Q4 (Highest Gini),833648.876404859,403
Pollination,Low income,Low (<0.550),Q3,Q1 (Lowest Gini),2435113.7183275623,327
Pollination,Low income,Low (<0.550),Q3,Q2,6120120.578949115,705
Pollination,Low income,Low (<0.550),Q3,Q3,5967830.791733987,647
Pollination,Low income,Low (<0.550),Q3,Q4 (Highest Gini),1257438.7123835941,143
Pollination,Low income,Low (<0.550),Q4 (Highest GDP),Q1 (Lowest Gini),1356357.158150999,44
Pollination,Low income,Low (<0.550),Q4 (Highest GDP),Q2,6879428.067465063,148
Pollination,Low income,Low (<0.550),Q4 (Highest GDP),Q3,4833438.721447355,110
Pollination,Low income,Low (<0.550),Q4 (Highest GDP),Q4 (Highest Gini),773349.4913883951,20
Pollination,Low income,Medium (0.550-0.700),Q1 (Lowest GDP),Q1 (Lowest Gini),4193.460179596221,148
Pollination,Low income,Medium (0.550-0.700),Q1 (Lowest GDP),Q2,2822.2320416778757,72
Pollination,Low income,Medium (0.550-0.700),Q1 (Lowest GDP),Q3,2579.932022816503,49
Pollination,Low income,Medium (0.550-0.700),Q1 (Lowest GDP),Q4 (Highest Gini),1111.0977074550879,16
Pollination,Low income,Medium (0.550-0.700),Q2,Q1 (Lowest Gini),59364.09700573794,96
Pollination,Low income,Medium (0.550-0.700),Q2,Q2,113265.9989038655,114
Pollination,Low income,Medium (0.550-0.700),Q2,Q3,50307.72085292859,49
Pollination,Low income,Medium (0.550-0.700),Q2,Q4 (Highest Gini),33244.06728542924,25
Pollination,Low income,Medium (0.550-0.700),Q3,Q1 (Lowest Gini),357825.82325697487,79
Pollination,Low income,Medium (0.550-0.700),Q3,Q2,565135.5198122934,100
Pollination,Low income,Medium (0.550-0.700),Q3,Q3,330905.73956628353,44
Pollination,Low income,Medium (0.550-0.700),Q3,Q4 (Highest Gini),110253.80402107675,17
Pollination,Low income,Medium (0.550-0.700),Q4 (Highest GDP),Q1 (Lowest Gini),10132583.365255428,116
Pollination,Low income,Medium (0.550-0.700),Q4 (Highest GDP),Q2,4110647.183825916,73
Pollination,Low income,Medium (0.550-0.700),Q4 (Highest GDP),Q3,1850992.5192075903,38
Pollination,Low income,Medium (0.550-0.700),Q4 (Highest GDP),Q4 (Highest Gini),723025.1893835131,15
Pollination,Low income,High (0.700-0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),60.94181499462731,2
Pollination,Low income,High (0.700-0.800),Q1 (Lowest GDP),Q2,4.681200032342091,1
Pollination,Low income,High (0.700-0.800),Q2,Q2,3661.1442872750004,2
Pollination,Low income,High (0.700-0.800),Q3,Q1 (Lowest Gini),8188.184984412044,1
Pollination,Low income,High (0.700-0.800),Q3,Q2,25766.775740132478,5
Pollination,Low income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),45031.740178122855,2
Pollination,Low income,High (0.700-0.800),Q4 (Highest GDP),Q2,103489.49128930822,3
Pollination,Low income,High (0.700-0.800),Q4 (Highest GDP),Q3,8777.374233441475,1
Pollination,Low income,Very High (>0.800),Q3,Q2,1875.608234035704,1
Pollination,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q1 (Lowest Gini),1940.419321116867,51
Pollination,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q2,3862.857679975336,101
Pollination,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q3,19315.84167279482,523
Pollination,Lower middle income,Low (<0.550),Q1 (Lowest GDP),Q4 (Highest Gini),27010.742317498483,676
Pollination,Lower middle income,Low (<0.550),Q2,Q1 (Lowest Gini),81687.76558943375,118
Pollination,Lower middle income,Low (<0.550),Q2,Q2,115523.96792697307,164
Pollination,Lower middle income,Low (<0.550),Q2,Q3,490148.86015729466,703
Pollination,Lower middle income,Low (<0.550),Q2,Q4 (Highest Gini),544493.2995407993,745
Pollination,Lower middle income,Low (<0.550),Q3,Q1 (Lowest Gini),833175.2696214825,229
Pollination,Lower middle income,Low (<0.550),Q3,Q2,1050217.2073024714,231
Pollination,Lower middle income,Low (<0.550),Q3,Q3,2377541.4028585125,560
Pollination,Lower middle income,Low (<0.550),Q3,Q4 (Highest Gini),2028918.1537274548,483
Pollination,Lower middle income,Low (<0.550),Q3,NA,20454.866947945502,6
Pollination,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q1 (Lowest Gini),1651858.3475281901,43
Pollination,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q2,1975290.3836308855,68
Pollination,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q3,3482888.1519544288,129
Pollination,Lower middle income,Low (<0.550),Q4 (Highest GDP),Q4 (Highest Gini),1365808.0905095057,51
Pollination,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q1 (Lowest Gini),807.9243854436477,68
Pollination,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q2,16476.324759572923,1123
Pollination,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q3,9067.270151775838,625
Pollination,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q4 (Highest Gini),8600.133795916947,487
Pollination,Lower middle income,Medium (0.550-0.700),Q1 (Lowest GDP),NA,13.38936579430426,1
Pollination,Lower middle income,Medium (0.550-0.700),Q2,Q1 (Lowest Gini),32571.17505111634,82
Pollination,Lower middle income,Medium (0.550-0.700),Q2,Q2,298730.20095725544,1112
Pollination,Lower middle income,Medium (0.550-0.700),Q2,Q3,215010.3724094194,665
Pollination,Lower middle income,Medium (0.550-0.700),Q2,Q4 (Highest Gini),178256.88927829065,416
Pollination,Lower middle income,Medium (0.550-0.700),Q2,NA,1347.7187984707832,2
Pollination,Lower middle income,Medium (0.550-0.700),Q3,Q1 (Lowest Gini),522450.83561108785,188
Pollination,Lower middle income,Medium (0.550-0.700),Q3,Q2,2700376.645937016,1111
Pollination,Lower middle income,Medium (0.550-0.700),Q3,Q3,2248884.7758795293,901
Pollination,Lower middle income,Medium (0.550-0.700),Q3,Q4 (Highest Gini),1080117.1325382201,415
Pollination,Lower middle income,Medium (0.550-0.700),Q3,NA,3297.9309189278415,1
Pollination,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q1 (Lowest Gini),3250618.1583885774,93
Pollination,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q2,16053729.797220955,512
Pollination,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q3,52551183.50130458,1231
Pollination,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q4 (Highest Gini),3910535.3373868805,144
Pollination,Lower middle income,Medium (0.550-0.700),Q4 (Highest GDP),NA,87159.70441151936,3
Pollination,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),88.97744851631452,4
Pollination,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q2,416.0897365050981,38
Pollination,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q3,93.08889623323928,10
Pollination,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),Q4 (Highest Gini),153.22889226130593,10
Pollination,Lower middle income,High (0.700-0.800),Q1 (Lowest GDP),NA,26.534504292179548,2
Pollination,Lower middle income,High (0.700-0.800),Q2,Q1 (Lowest Gini),7562.094879517673,19
Pollination,Lower middle income,High (0.700-0.800),Q2,Q2,9514.518683520537,36
Pollination,Lower middle income,High (0.700-0.800),Q2,Q3,4786.148990014054,22
Pollination,Lower middle income,High (0.700-0.800),Q2,Q4 (Highest Gini),573.92767745847,3
Pollination,Lower middle income,High (0.700-0.800),Q2,NA,1508.624734382495,4
Pollination,Lower middle income,High (0.700-0.800),Q3,Q1 (Lowest Gini),121575.40165271796,52
Pollination,Lower middle income,High (0.700-0.800),Q3,Q2,159488.13325953818,63
Pollination,Lower middle income,High (0.700-0.800),Q3,Q3,54868.29141235021,30
Pollination,Lower middle income,High (0.700-0.800),Q3,Q4 (Highest Gini),16978.706134103162,7
Pollination,Lower middle income,High (0.700-0.800),Q3,NA,22529.03000812767,9
Pollination,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),1084281.7757263691,40
Pollination,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q2,9514655.880978676,168
Pollination,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q3,10727331.435572939,121
Pollination,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),Q4 (Highest Gini),445211.1001426351,10
Pollination,Lower middle income,High (0.700-0.800),Q4 (Highest GDP),NA,41206.00364400824,3
Pollination,Lower middle income,Very High (>0.800),Q1 (Lowest GDP),Q2,57.228295290520805,3
Pollination,Lower middle income,Very High (>0.800),Q2,Q3,165.12498928606504,1
Pollination,Lower middle income,Very High (>0.800),Q2,Q4 (Highest Gini),73.31225139023533,1
Pollination,Lower middle income,Very High (>0.800),Q3,Q2,2605.859471767563,1
Pollination,Lower middle income,Very High (>0.800),Q4 (Highest GDP),Q1 (Lowest Gini),305334.7431034837,4
Pollination,Lower middle income,Very High (>0.800),Q4 (Highest GDP),Q2,358356.35957157146,3
Pollination,Lower middle income,Very High (>0.800),Q4 (Highest GDP),Q3,200420.98792715743,3
Pollination,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q1 (Lowest Gini),251.43784967813826,46
Pollination,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q2,153.77917700739732,4
Pollination,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q3,9475.643336239254,310
Pollination,Upper middle income,Low (<0.550),Q1 (Lowest GDP),Q4 (Highest Gini),5533.707356717813,253
Pollination,Upper middle income,Low (<0.550),Q2,Q1 (Lowest Gini),5027.0311074789315,23
Pollination,Upper middle income,Low (<0.550),Q2,Q2,1539.83012677386,4
Pollination,Upper middle income,Low (<0.550),Q2,Q3,174933.40452567846,296
Pollination,Upper middle income,Low (<0.550),Q2,Q4 (Highest Gini),95946.771155214,170
Pollination,Upper middle income,Low (<0.550),Q3,Q1 (Lowest Gini),34253.04726383868,27
Pollination,Upper middle income,Low (<0.550),Q3,Q2,987.5823667711686,1
Pollination,Upper middle income,Low (<0.550),Q3,Q3,614342.1219558942,195
Pollination,Upper middle income,Low (<0.550),Q3,Q4 (Highest Gini),808955.2125352405,217
Pollination,Upper middle income,Low (<0.550),Q4 (Highest GDP),Q1 (Lowest Gini),5839.791602197939,1
Pollination,Upper middle income,Low (<0.550),Q4 (Highest GDP),Q3,657389.3092406538,18
Pollination,Upper middle income,Low (<0.550),Q4 (Highest GDP),Q4 (Highest Gini),499349.73302447115,15
Pollination,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q1 (Lowest Gini),12530.990050764893,1545
Pollination,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q2,7495.458920521766,1034
Pollination,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q3,11522.115555481254,884
Pollination,Upper middle income,Medium (0.550-0.700),Q1 (Lowest GDP),Q4 (Highest Gini),94160.64966659414,4332
Pollination,Upper middle income,Medium (0.550-0.700),Q2,Q1 (Lowest Gini),128946.13806128975,739
Pollination,Upper middle income,Medium (0.550-0.700),Q2,Q2,75019.63091169675,501
Pollination,Upper middle income,Medium (0.550-0.700),Q2,Q3,218464.58339443765,1159
Pollination,Upper middle income,Medium (0.550-0.700),Q2,Q4 (Highest Gini),1413275.0105619584,5236
Pollination,Upper middle income,Medium (0.550-0.700),Q3,Q1 (Lowest Gini),1290627.9785842828,838
Pollination,Upper middle income,Medium (0.550-0.700),Q3,Q2,865160.085803506,487
Pollination,Upper middle income,Medium (0.550-0.700),Q3,Q3,1615240.1254651654,1145
Pollination,Upper middle income,Medium (0.550-0.700),Q3,Q4 (Highest Gini),3661310.8365051053,2017
Pollination,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q1 (Lowest Gini),7707377.069226228,711
Pollination,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q2,12606543.92972572,662
Pollination,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q3,2299173.793607361,238
Pollination,Upper middle income,Medium (0.550-0.700),Q4 (Highest GDP),Q4 (Highest Gini),3699996.13990794,286
Pollination,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),3753.2589914415635,491
Pollination,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q2,3121.0672237276763,337
Pollination,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q3,13663.042909933469,618
Pollination,Upper middle income,High (0.700-0.800),Q1 (Lowest GDP),Q4 (Highest Gini),2323.857811739142,134
Pollination,Upper middle income,High (0.700-0.800),Q2,Q1 (Lowest Gini),98760.72538653454,581
Pollination,Upper middle income,High (0.700-0.800),Q2,Q2,35312.30470092182,276
Pollination,Upper middle income,High (0.700-0.800),Q2,Q3,110938.49843923467,647
Pollination,Upper middle income,High (0.700-0.800),Q2,Q4 (Highest Gini),60932.87005232058,205
Pollination,Upper middle income,High (0.700-0.800),Q3,Q1 (Lowest Gini),998837.2631690118,847
Pollination,Upper middle income,High (0.700-0.800),Q3,Q2,489401.7296083902,358
Pollination,Upper middle income,High (0.700-0.800),Q3,Q3,953029.579885095,615
Pollination,Upper middle income,High (0.700-0.800),Q3,Q4 (Highest Gini),792329.782191093,326
Pollination,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),12547573.936023502,718
Pollination,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q2,15163568.380810654,625
Pollination,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q3,9084586.1015277,474
Pollination,Upper middle income,High (0.700-0.800),Q4 (Highest GDP),Q4 (Highest Gini),9523801.4008872,335
Pollination,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),28.85198754357674,13
Pollination,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q2,0,4
Pollination,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q3,57.43076717719124,5
Pollination,Upper middle income,Very High (>0.800),Q1 (Lowest GDP),Q4 (Highest Gini),33.571788784703756,1
Pollination,Upper middle income,Very High (>0.800),Q2,Q1 (Lowest Gini),4529.1618074248745,25
Pollination,Upper middle income,Very High (>0.800),Q2,Q2,559.8857755729991,3
Pollination,Upper middle income,Very High (>0.800),Q2,Q3,2197.8183563026487,8
Pollination,Upper middle income,Very High (>0.800),Q2,Q4 (Highest Gini),429.3403371066263,1
Pollination,Upper middle income,Very High (>0.800),Q3,Q1 (Lowest Gini),85837.88095721495,90
Pollination,Upper middle income,Very High (>0.800),Q3,Q2,5102.333436219162,5
Pollination,Upper middle income,Very High (>0.800),Q3,Q3,41880.084383537825,26
Pollination,Upper middle income,Very High (>0.800),Q3,Q4 (Highest Gini),13413.699485451212,7
Pollination,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q1 (Lowest Gini),2998838.698327176,118
Pollination,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q2,1958885.8008909128,44
Pollination,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q3,2310022.013028907,64
Pollination,Upper middle income,Very High (>0.800),Q4 (Highest GDP),Q4 (Highest Gini),1187658.5467719028,15
Pollination,Upper middle income,Very High (>0.800),Q4 (Highest GDP),NA,4979.892869005361,1
Sed_export,High income,Medium (0.550-0.700),Q1 (Lowest GDP),Q2,0,1
Sed_export,High income,Medium (0.550-0.700),Q1 (Lowest GDP),NA,93.38981512757952,4
Sed_export,High income,Medium (0.550-0.700),Q2,NA,1674.5450048165462,9
Sed_export,High income,Medium (0.550-0.700),Q3,Q4 (Highest Gini),450.0224695719849,1
Sed_export,High income,Medium (0.550-0.700),Q3,NA,5925.522845818154,6
Sed_export,High income,Medium (0.550-0.700),Q4 (Highest GDP),Q4 (Highest Gini),7100.4170013264,1
Sed_export,High income,High (0.700-0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),2033.0211796008443,1196
Sed_export,High income,High (0.700-0.800),Q1 (Lowest GDP),Q2,320.71059979006924,218
Sed_export,High income,High (0.700-0.800),Q1 (Lowest GDP),Q3,113.3037581743171,68
Sed_export,High income,High (0.700-0.800),Q1 (Lowest GDP),NA,67.37122394144536,3
Sed_export,High income,High (0.700-0.800),Q2,Q1 (Lowest Gini),18340.736340924057,443
Sed_export,High income,High (0.700-0.800),Q2,Q2,8014.867752060305,115
Sed_export,High income,High (0.700-0.800),Q2,Q3,3125.810547182691,51
Sed_export,High income,High (0.700-0.800),Q2,Q4 (Highest Gini),208.8582503028577,1
Sed_export,High income,High (0.700-0.800),Q2,NA,151.76882878068744,2
Sed_export,High income,High (0.700-0.800),Q3,Q1 (Lowest Gini),88226.81821723159,171
Sed_export,High income,High (0.700-0.800),Q3,Q2,79704.21047410615,162
Sed_export,High income,High (0.700-0.800),Q3,Q3,23025.877329188243,56
Sed_export,High income,High (0.700-0.800),Q3,Q4 (Highest Gini),413.93714703048363,1
Sed_export,High income,High (0.700-0.800),Q3,NA,12522.938926924877,10
Sed_export,High income,High (0.700-0.800),Q4 (Highest GDP),Q1 (Lowest Gini),55844.625076566525,26
Sed_export,High income,High (0.700-0.800),Q4 (Highest GDP),Q2,237097.33924687456,65
Sed_export,High income,High (0.700-0.800),Q4 (Highest GDP),Q3,22076.35749553725,3
Sed_export,High income,High (0.700-0.800),Q4 (Highest GDP),NA,50784.229228006516,5
Sed_export,High income,Very High (>0.800),Q1 (Lowest GDP),Q1 (Lowest Gini),2008.5603560044385,1643
Sed_export,High income,Very High (>0.800),Q1 (Lowest GDP),Q2,619.991683046111,361
Sed_export,High income,Very High (>0.800),Q1 (Lowest GDP),Q3,167.40891195749452,86
Sed_export,High income,Very High (>0.800),Q2,Q1 (Lowest Gini),23896.66807229707,522
Sed_export,High income,Very High (>0.800),Q2,Q2,14987.476621815864,237
Sed_export,High income,Very High (>0.800),Q2,Q3,2709.1648996849854,58
Sed_export,High income,Very High (>0.800),Q3,Q1 (Lowest Gini),288865.8046182824,561
Sed_export,High income,Very High (>0.800),Q3,Q2,404112.24752421206,677
Sed_export,High income,Very High (>0.800),Q3,Q3,48045.7020057353,101
Sed_export,High income,Very High (>0.800),Q4 (Highest GDP),Q1 (Lowest Gini),10526376.344665976,927
Sed_export,High income,Very High (>0.800),Q4 (Highest GDP),Q2,15358949.832875133,1081
Sed_export,High income,Very High (>0.800),Q4 (Highest GDP),Q3,816764.9830417532,105
Sed_export,High income,Very High (>0.800),Q4 (Highest GDP),NA,138456.9165626153,3
