service,group,n_total,n_hot,pct_area,global_n_hot,pct_share,grouping_var,expected_share,relative_intensity
Nature_Access,South Asia,50707,2848,5.616581537065889,67764,4.202821557168998,region_wb,3.894373368928266,1.0792035480474789
N_export,South Asia,50707,2841,5.602776736939672,67764,4.192491588454046,region_wb,3.894373368928266,1.076551011236969
Sed_export,East Asia & Pacific,245620,13048,5.312270987704585,67764,19.255061684670327,region_wb,18.86398301765359,1.0207315001636055
Sed_export,North America,195137,9651,4.945756058563983,67764,14.242075438285815,region_wb,14.986813183437297,0.9503071309399832
N_export,Sub-Saharan Africa,241193,11804,4.894006044951554,67764,17.41927867304173,region_wb,18.523982802609407,0.9403635740035312
Pollination,South Asia,50707,2251,4.439229297730096,67764,3.321822796765244,region_wb,3.894373368928266,0.852980051493987
N_Ret_Ratio,Sub-Saharan Africa,241193,10664,4.421355511975887,67764,15.736969482320998,region_wb,18.523982802609407,0.8495456754637122
N_export,Middle East & North Africa,85954,3743,4.3546548153663585,67764,5.5235818428664185,region_wb,6.601395636753509,0.8367294049327504
Sed_Ret_Ratio,South Asia,50707,1899,3.745045062811841,67764,2.802372941384806,region_wb,3.894373368928266,0.7195953433083436
Sed_export,Sub-Saharan Africa,241193,8263,3.425887152612223,67764,12.193790213092498,region_wb,18.523982802609407,0.6582704347671281
Nature_Access,Europe & Central Asia,279679,9278,3.317374561550921,67764,13.691635676760521,region_wb,21.479765110309987,0.637420176917518
Pollination,Europe & Central Asia,279679,8730,3.121435645865439,67764,12.88294669736143,region_wb,21.479765110309987,0.5997713024886755
Sed_export,Europe & Central Asia,279679,8546,3.055645936949145,67764,12.611416091139837,region_wb,21.479765110309987,0.5871300745782613
Pollination,North America,195137,5630,2.885152482614778,67764,8.308246266454164,region_wb,14.986813183437297,0.5543704431864165
Sed_Ret_Ratio,Europe & Central Asia,279679,8054,2.8797299761512307,67764,11.885366861460362,region_wb,21.479765110309987,0.5533285303830232
N_Ret_Ratio,Europe & Central Asia,279679,7713,2.7578044829965784,67764,11.382149814060563,region_wb,21.479765110309987,0.5299010373533969
N_export,Europe & Central Asia,279679,7453,2.6648407638757288,67764,10.99846526179092,region_wb,21.479765110309987,0.5120384326973767
N_Ret_Ratio,North America,195137,4874,2.4977323623915506,67764,7.192609645239361,region_wb,14.986813183437297,0.47992922559335605
Sed_Ret_Ratio,Middle East & North Africa,85954,1939,2.255857784396305,67764,2.861401334041674,region_wb,6.601395636753509,0.43345399844098403
Sed_Ret_Ratio,North America,195137,4272,2.1892311555471284,67764,6.304232335753497,region_wb,14.986813183437297,0.42065195973221514
N_export,North America,195137,3590,1.8397331105838461,67764,5.297798240953899,region_wb,14.986813183437297,0.3534973163479992
Nature_Access,North America,195137,3032,1.553780164704797,67764,4.4743521633905905,region_wb,14.986813183437297,0.2985526081245497
Sed_export,South Asia,50707,769,1.5165558995799397,67764,1.1348208488282865,region_wb,3.894373368928266,0.2914001153260222
Pollination,Middle East & North Africa,85954,819,0.9528352374525909,67764,1.2086063396493714,region_wb,6.601395636753509,0.18308345782525318
C_Risk,East Asia & Pacific,245620,1389,0.5655076948131259,7724,17.98291040911445,region_wb,18.86398301765359,0.9532933947345795
C_Risk_Red_Ratio,East Asia & Pacific,245620,1381,0.562250631056103,7705,17.923426346528228,region_wb,18.86398301765359,0.9501400806900029
C_Risk,Europe & Central Asia,279679,1459,0.5216694853743041,7724,18.88917659243915,region_wb,21.479765110309987,0.8793940015374101
C_Risk_Red_Ratio,Europe & Central Asia,279679,1457,0.5209543798426053,7705,18.90979883192732,region_wb,21.479765110309987,0.8803540790513988
C_Risk_Red_Ratio,North America,195137,719,0.368459082593255,7705,9.331602855288773,region_wb,14.986813183437297,0.6226542455070843
C_Risk,North America,195137,718,0.36794662211676926,7724,9.295701708959088,region_wb,14.986813183437297,0.6202587298033614
