nev_name,service,mean_val,stdev_val,valid_count,se_val,sym_pct_change,status_abs,status_pct,grp_num_id,grp_legend_label
Belize,C_Risk,0.0014653659771176,0.0190464752443366,1085,5.78228838051991e-4,0.06450562728158366,Bad,Bad,20,[20] Belize
Belize,C_Risk_Red_Ratio,-6.57573450595e-4,0.0084787113538697,1085,2.5740381626695373e-4,-0.4647133922398256,Bad,Bad,20,[20] Belize
Belize,N_export,0.1459258794784546,1.1267731338540647,209008,0.002464648716905934,24.147020719409404,Bad,Bad,20,[20] Belize
Belize,N_Ret_Ratio,-0.01599530689418316,0.0887158562989435,195627,2.0057964175704276e-4,-1.8204513291118918,Bad,Bad,20,[20] Belize
Belize,Nature_Access,-1088.6044921875,7991.691837987137,5374,109.01591341291244,-25.904368824844113,Bad,Bad,20,[20] Belize
Belize,Pollination,3.864650207106e-4,0.03987377725012406,30987,2.2651533678502952e-4,1.2006657638089104,Good,Good,20,[20] Belize
Belize,Sed_export,0.19269493222236633,2.652042646087883,217065,0.005692271448023872,55.99088508654787,Bad,Bad,20,[20] Belize
Belize,Sed_Ret_Ratio,-0.0033112175296992,0.02331240966521889,203981,5.161694632963219e-5,-0.3372684353394593,Bad,Bad,20,[20] Belize
Benin,C_Risk,0.0154305068695412,0.0683614481654948,246,0.0043585667421605955,0.5185683484221307,Bad,Bad,21,[21] Benin
Benin,C_Risk_Red_Ratio,-0.005348731786495,0.0236193600382256,246,0.0015059153937831441,-15.228875454558036,Bad,Bad,21,[21] Benin
Benin,N_export,-0.0463407076895237,0.9552812625674866,1185726,8.772817358168336e-4,-1.2787282825471744,Good,Good,21,[21] Benin
Benin,N_Ret_Ratio,0.01389368157833814,0.0632875509192878,1147710,5.907479279015251e-5,1.6492408300331947,Good,Good,21,[21] Benin
Benin,Nature_Access,-1187.2032470703125,80897.19994906108,28999,475.05290576007525,-8.549158514125244,Bad,Bad,21,[21] Benin
Benin,Pollination,0.00181613734457641,0.01753075778037208,400008,2.771828466588606e-5,11.214519747740134,Good,Good,21,[21] Benin
Benin,Sed_export,-0.03185852617025375,2.004865413535104,1224819,0.0018115455828855722,-2.651786266081609,Good,Good,21,[21] Benin
Benin,Sed_Ret_Ratio,0.00316243502311408,0.09019755825764351,1185583,8.283784631206536e-5,0.3363080958361538,Good,Good,21,[21] Benin
Bermuda,C_Risk,-0,0,80,0,0,Neutral,Neutral,22,[22] Bermuda
Bermuda,C_Risk_Red_Ratio,-0,0,80,0,0,Neutral,Neutral,22,[22] Bermuda
Bhutan,N_export,-0.02802386134862899,0.6806063554531582,444174,0.0010212202867325535,-3.1611721376528936,Good,Good,23,[23] Bhutan
Bhutan,N_Ret_Ratio,5.3336011478677e-4,0.02184116847656065,430623,3.3283367307128255e-5,0.06248749829808764,Good,Good,23,[23] Bhutan
Bhutan,Nature_Access,-46.023433685302734,2209.405909763452,9703,22.429649942592043,-2.871998818975193,Bad,Bad,23,[23] Bhutan
Bhutan,Pollination,2.8725000447593e-4,0.05440547671608384,16812,4.195975361663939e-4,1.076673871782132,Good,Good,23,[23] Bhutan
Bhutan,Sed_export,-4.814662933349609,93.39391964481926,449288,0.13933370742073997,-29.255393076887774,Good,Good,23,[23] Bhutan
Bhutan,Sed_Ret_Ratio,0.00313490838743746,0.01470747674082446,432101,2.2374097925941437e-5,0.3322864787706919,Good,Good,23,[23] Bhutan
